,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
13184,681678339,False,finalized,3,2/25/15 18:52,positive,0.6709999999999999,,0.0,American,,_JamesGlenn,,0,.@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.,"[41.97629096, -87.89888444]",2/23/15 9:59,5.69919e+17,KFAR,Central Time (US & Canada)
13189,681678344,False,finalized,3,2/25/15 19:13,negative,1.0,Cancelled Flight,1.0,American,,slippysam,,0,@AmericanAir 6 hours to get backs back after being sat on a plane for 4 hours to have flight Cancelled Flightled with only one small drink,"[52.51012486, -2.98098622]",2/23/15 9:52,5.69918e+17,lydham shropshire uk,London
13192,681678347,False,finalized,3,2/25/15 19:01,negative,1.0,Can't Tell,0.3641,American,,slippysam,,0,@AmericanAir you need to have a look at your handling of flight 106 and 104. Company of yours size should have protocols in place to help,"[52.51012488, -2.98098624]",2/23/15 9:50,5.69917e+17,lydham shropshire uk,London
13195,681678350,False,finalized,3,2/25/15 19:16,negative,1.0,Flight Booking Problems,0.6628,American,,MikeBarr63,,0,@AmericanAir I need to rebook and I cannot get an agent. Can you help?,"[28.35144756, -81.54358392]",2/23/15 9:48,5.69917e+17,"Allen, TX",
13196,681678351,False,finalized,3,2/25/15 18:59,negative,1.0,Flight Attendant Complaints,1.0,American,,slippysam,,0,@AmericanAir back in UK now no thanks to your staff that wouldn't me or the other passengers stranded. Just laughed at us,"[52.51012533, -2.98099904]",2/23/15 9:48,5.69917e+17,lydham shropshire uk,London
13197,681678352,False,finalized,3,2/25/15 19:23,negative,0.6397,Can't Tell,0.3567,American,,sindhurella67,,0,"@AmericanAir followed. I tried to @USAirways record locator number, gave me an error code","[32.78951797, -96.79891462]",2/23/15 9:47,5.69917e+17,,Eastern Time (US & Canada)
13202,681678357,False,finalized,3,2/25/15 18:58,negative,1.0,Cancelled Flight,0.6212,American,,soundsofsatori,,0,@AmericanAir flight Cancelled Flightled and was trying to reschedule but 800 number just says to call back,"[39.60813937, -105.9548521]",2/23/15 9:42,5.69915e+17,Milky Way:Orion Arm:Earth:DFW,Central Time (US & Canada)
13214,681678369,False,finalized,3,2/25/15 19:07,neutral,1.0,,,American,,norwaywithlove,,0,@AmericanAir would it be possible to change my flight on your website? Many thanks,"[10.42269832, -75.54540857]",2/23/15 9:36,5.69914e+17,Where the wind takes me ,Greenland
13221,681678376,False,finalized,3,2/25/15 18:52,negative,1.0,Customer Service Issue,1.0,American,,JaJillian,,0,@americanair why am I not being given a callback option??! Why has this service been turned off?,"[34.10971017, -118.32188864]",2/23/15 9:30,5.69912e+17,"New York, NY",Eastern Time (US & Canada)
13261,681678416,False,finalized,3,2/25/15 19:16,negative,1.0,Customer Service Issue,1.0,American,,JaJillian,,0,@AmericanAir the flight I'm trying to change is in 4 hours and I've been trying to reach an agent for 72 now. THIS IS UNBELIEVABLE.,"[34.10909961, -118.32361693]",2/23/15 8:54,5.69903e+17,"New York, NY",Eastern Time (US & Canada)
13266,681678421,False,finalized,3,2/25/15 19:18,negative,1.0,Flight Attendant Complaints,0.3547,American,,slippysam,,0,@AmericanAir your staff at JFK airport are discussing the way we we're left stranded,"[52.51022081, -2.98091961]",2/23/15 8:45,5.69901e+17,lydham shropshire uk,London
13301,681678456,False,finalized,3,2/25/15 18:49,negative,1.0,Late Flight,0.3667,American,,ikeNball,,0,"@AmericanAir as of now, will do my best to never fly w/ #AmericanAirlines ever again. Y'all have made this a day to remember.","[33.43064352, -112.04521474]",2/23/15 8:16,5.69894e+17,"Memphis, TN",Central Time (US & Canada)
13304,681678459,False,finalized,3,2/25/15 18:55,negative,1.0,Cancelled Flight,0.6659999999999999,American,,takingthekids,,0,@AmericanAir what response? Is our flight out of Montrose Cancelled Flightled or not?,"[37.93712278, -107.81800496]",2/23/15 8:12,5.69893e+17,New England ,Quito
13343,681678498,False,finalized,3,2/25/15 19:24,negative,1.0,longlines,0.6883,American,,chermc56,,0,@AmericanAir yes. Just sayin' that was a particularly poorly handled situation.,"[41.97326595, -87.90025691]",2/23/15 7:42,5.69885e+17,"ÌÏT: 42.63352,-83.624194",Central Time (US & Canada)
13347,681678502,False,finalized,3,2/25/15 19:09,negative,0.6847,Customer Service Issue,0.6847,American,,hellodukesy,,0,@AmericanAir Could have voided the ticket since it was &gt; 24hrs since Flight Booking Problems. Are you going to waive the fees? Still can't get through.,"[37.77414482, -122.43628588]",2/23/15 7:41,5.69885e+17,San Francisco,Pacific Time (US & Canada)
13355,681678510,False,finalized,3,2/25/15 19:30,negative,1.0,Late Flight,0.3703,American,,takingthekids,,0,@AmericanAir there is two hour wait,"[37.93644673, -107.81832713]",2/23/15 7:35,5.69883e+17,New England ,Quito
13356,681678511,False,finalized,3,2/25/15 18:58,negative,1.0,Customer Service Issue,1.0,American,,takingthekids,,0,@AmericanAir can't get thru to anyone on phone,"[37.93609081, -107.81826687]",2/23/15 7:34,5.69883e+17,New England ,Quito
13368,681678523,False,finalized,3,2/25/15 19:11,negative,1.0,Cancelled Flight,1.0,American,,takingthekids,,0,@AmericanAir record locator oaaret got email we couldn't be rebooked but got no notification flight was Cancelled Flightled,"[37.93885695, -107.82069276]",2/23/15 7:24,5.6988e+17,New England ,Quito
13371,681678526,False,finalized,3,2/25/15 19:23,neutral,0.6459,,0.0,American,,takingthekids,,0,@AmericanAir #oaaret is our flight Cancelled Flightled?,"[37.93882337, -107.82065521]",2/23/15 7:23,5.6988e+17,New England ,Quito
13373,681678528,False,finalized,3,2/25/15 19:18,negative,1.0,Cancelled Flight,1.0,American,,takingthekids,,0,@AmericanAir @RLDelahunty record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is Cancelled Flightled,"[37.93663309, -107.81820588]",2/23/15 7:22,5.6988e+17,New England ,Quito
13403,681678558,False,finalized,3,2/25/15 19:08,negative,1.0,Customer Service Issue,1.0,American,,AlexHumphries,,0,@AmericanAir how do I redeem a travel voucher for a flight if I can't reach a travel agent by phone? My hold expires in 24 hours,"[44.98157837, -93.23592187]",2/23/15 6:48,5.69871e+17,"Minneapolis, MN",Eastern Time (US & Canada)
13409,681678564,False,finalized,3,2/25/15 19:18,negative,1.0,Can't Tell,1.0,American,,AlessandroDToro,,0,@AmericanAir worst experience ever. @VirginAmerica all the way!,"[33.9424707, -118.4066671]",2/23/15 6:42,5.6987e+17,Los Angeles,Alaska
13416,681678571,False,finalized,3,2/25/15 19:08,negative,1.0,Customer Service Issue,0.6382,American,,AlessandroDToro,,0,@AmericanAir I've witnessed a manager named Denise yell at 2 different customers with my same issue. #rude,"[33.9424834, -118.4066885]",2/23/15 6:35,5.69868e+17,Los Angeles,Alaska
13426,681678581,False,finalized,3,2/25/15 18:53,negative,1.0,Customer Service Issue,1.0,American,,AlessandroDToro,,0,@AmericanAir #horriblecustomerservice # rudestaff # incompetentmanagers,"[33.9424824, -118.4066757]",2/23/15 6:28,5.69866e+17,Los Angeles,Alaska
13430,681678585,False,finalized,3,2/25/15 19:05,negative,1.0,Customer Service Issue,0.7225,American,,RLDelahunty,,0,"@AmericanAir that would be appreciated. Just please don't send me to the same page with long form &amp; limited characters.
Direct email?","[51.44284934, -0.13973305]",2/23/15 6:24,5.69865e+17,London ,
13432,681678587,False,finalized,3,2/25/15 19:47,negative,1.0,Cancelled Flight,0.6899,American,,ArtieFitchie,,0,"@AmericanAir it would be awfully nice if you could send an alert when my flight is Cancelled Flighted. No text, no email, no love...","[35.09721018, -89.89624696]",2/23/15 6:23,5.69865e+17,Memphis,Central Time (US & Canada)
13436,681678591,False,finalized,3,2/25/15 19:33,negative,1.0,Cancelled Flight,0.6355,American,,AlessandroDToro,,0,@AmericanAir I do not need an apology. I need you to fix it in a competent manner.,"[33.9424793, -118.4066936]",2/23/15 6:22,5.69865e+17,Los Angeles,Alaska
13438,681678593,False,finalized,3,2/25/15 19:11,negative,1.0,Flight Booking Problems,0.3514,American,,sindhurella67,,0,@AmericanAir I need to be back home tomorrow and no one is helping me. Please help me rebook for a flight tomorrow!,"[32.79397552, -96.80477419]",2/23/15 6:21,5.69865e+17,,Eastern Time (US & Canada)
13452,681678609,False,finalized,3,2/25/15 19:23,negative,1.0,Cancelled Flight,1.0,American,,sindhurella67,,0,@AmericanAir my flight 1106 was Cancelled Flightled and I need to get back to Cleveland. What are my options?,"[32.79401294, -96.80478711]",2/23/15 6:03,5.6986e+17,,Eastern Time (US & Canada)
13484,681678641,False,finalized,3,2/25/15 19:12,negative,1.0,Customer Service Issue,1.0,American,,RLDelahunty,,0,@AmericanAir I filled out that whole form before receiving a poor poor response. Is there no direct email address in reply?,"[51.44283789, -0.13974112]",2/23/15 5:31,5.69852e+17,London ,
13493,681678650,False,finalized,3,2/25/15 19:39,negative,1.0,Cancelled Flight,1.0,American,,ikeNball,,0,@AmericanAir Can I get some assistance? Flight Cancelled Flightled (today) from PHX to DFW. Not that I'm hating. But my job is concerned,"[33.55192892, -112.07392397]",2/23/15 5:22,5.6985e+17,"Memphis, TN",Central Time (US & Canada)
13513,681678670,False,finalized,3,2/25/15 19:34,negative,1.0,Customer Service Issue,1.0,American,,chermc56,,0,"@AmericanAir I understand a bit of a wait, but I called at 6:23 pm and didn't get a call back until just after 11:00 pm, that's not cool","[42.205996, -83.35487329]",2/23/15 5:00,5.69844e+17,"ÌÏT: 42.63352,-83.624194",Central Time (US & Canada)
13518,681678675,False,finalized,3,2/25/15 19:20,negative,1.0,Customer Service Issue,0.6627,American,,mwangbickler,,2,"ÛÏ@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?Û -got call back after 10 hours. Bad.","[47.62581201, -122.3501506]",2/23/15 4:57,5.69843e+17,"Napa, CA",Pacific Time (US & Canada)
13527,681678684,False,finalized,3,2/25/15 18:49,negative,0.655,Flight Booking Problems,0.3352,American,,Active_Aly,,0,"@AmericanAir @Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them.","[25.8058716, -80.1255332]",2/23/15 4:48,5.69841e+17,"London, England",Eastern Time (US & Canada)
13533,681678690,False,finalized,3,2/25/15 19:19,neutral,0.6815,,,American,,ThatsKathalina,,0,@AmericanAir .. UMM hello?,"[27.69523415, -97.34856142]",2/23/15 4:40,5.69839e+17,,Eastern Time (US & Canada)
13555,681678713,False,finalized,3,2/25/15 19:23,negative,1.0,Cancelled Flight,0.6422,American,,ThatsKathalina,,0,"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call","[27.69540747, -97.34836874]",2/23/15 4:13,5.69832e+17,,Eastern Time (US & Canada)
13557,681678715,False,finalized,3,2/25/15 18:56,negative,1.0,Customer Service Issue,0.6648,American,,RLDelahunty,,0,"@AmericanAir husband &amp; I complain about same flight. He gets voucher, I get nothing. Because he flew biz!? Who do I email about this?","[51.44275382, -0.13962939]",2/23/15 4:12,5.69832e+17,London ,
13576,681678734,False,finalized,3,2/25/15 18:52,positive,1.0,,,American,,CGNewell,,0,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,"[40.62967208, -73.90433402]",2/23/15 3:33,5.69822e+17,,
13580,681678738,False,finalized,3,2/25/15 19:05,neutral,1.0,,,American,,TheSmartraveler,,0,@AmericanAir When did they start to sell water @AdmiralsClub ?,"[25.79729334, -80.28082058]",2/23/15 3:29,5.69821e+17,"Los Angeles, CA",
13696,681678854,False,finalized,3,2/25/15 19:02,negative,1.0,Customer Service Issue,0.6953,American,,Brittlyn_Lea,,0,@AmericanAir this has happens so many times. It's just upsetting to see how poorly an airline treats their customers,"[33.40901961, -111.90976239]",2/22/15 22:24,5.69745e+17,,Arizona
13721,681678879,False,finalized,3,2/25/15 19:10,neutral,0.6726,,,American,,nashshoodieee,,0,@AmericanAir @Nashinmypants lmao this is so funny,"[33.5333555, -112.1827159]",2/22/15 21:51,5.69736e+17,"Glendale, Arizona",
13766,681678924,False,finalized,3,2/25/15 19:14,positive,1.0,,,American,,papenfold,,0,@AmericanAir thanks,"[35.2376587, -80.92256446]",2/22/15 20:48,5.6972e+17,Guatemala.,Mountain Time (US & Canada)
13781,681678939,False,finalized,3,2/25/15 19:01,negative,1.0,Customer Service Issue,0.6795,American,,brooklynbrood,,0,"@AmericanAir our ft 1261 TUS/DFW (w/cx to LGA) tomorrow Cancelled Flighted,  4 hrs so far waiting for call back. What should we do? Need to get to nyc","[40.67072447, -73.97727422]",2/22/15 20:40,5.69718e+17,"Brooklyn, NY",Eastern Time (US & Canada)
13785,681678943,False,finalized,3,2/25/15 19:33,positive,1.0,,,American,,mosdefmikey,,0,@AmericanAir Got my bags this morning! Thanks!,"[24.55401318, -81.80300774]",2/22/15 20:39,5.69718e+17,"st paul, minnesota",
13790,681678948,False,finalized,3,2/25/15 19:27,positive,1.0,,,American,,PhilHagen,,0,@AmericanAir ok no worries. Thanks for the straight story. It's appreciated.,"[33.94207019, -118.39427775]",2/22/15 20:35,5.69717e+17,"Lewes, DE, USA",Eastern Time (US & Canada)
13794,681678952,False,finalized,3,2/25/15 19:13,negative,1.0,Lost Luggage,1.0,American,,pet1713,,0,@AmericanAir that luggage you forgot...#mia.....he just won an oscar_Ù÷ã_ÙÕ_ÙÕ_ÙÕ,"[30.0555099, -95.165959]",2/22/15 20:30,5.69716e+17,Houston TX,Eastern Time (US & Canada)
13810,681678968,False,finalized,3,2/25/15 18:57,negative,1.0,Customer Service Issue,0.6574,American,,KarineDelage,,1,@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE _Ù÷_#ANGRY,"[43.6950263, -79.3457844]",2/22/15 20:21,5.69714e+17,"Toronto,Montreal,L.A,NY",Quito
13814,681678972,False,finalized,3,2/25/15 19:00,negative,1.0,Can't Tell,1.0,American,,bjwellington,,0,@AmericanAir ticks me off.,"[21.32879526, -157.91846558]",2/22/15 20:14,5.69712e+17,"Sac City, IA",Central Time (US & Canada)
13835,681678993,False,finalized,3,2/25/15 19:19,negative,1.0,longlines,0.6531,American,,zinnian0,,0,@americanair line of 100+ people to rebook at MIA now. Virtual hold on rebook line just hangs up during call back. http://t.co/Upaz1eF3Dl,"[25.7977857, -80.2809721]",2/22/15 19:45,5.69705e+17,,Atlantic Time (Canada)
13847,681679005,False,finalized,3,2/25/15 19:05,neutral,0.7023,,,American,,quadbaconHD,,0,"@AmericanAir I already landed! But, if you still care it was 1891. Thanks for the help though!, do you k ow what caused the failure?","[30.2772503, -81.38732586]",2/22/15 19:34,5.69702e+17,"Jacksonville Beach, Florida ",Central Time (US & Canada)
13848,681679006,False,finalized,3,2/25/15 19:15,negative,1.0,longlines,1.0,American,,ChrisAgius13,,0,@AmericanAir one staff on desk. Now been queuing for over an hr.,"[32.89840957, -97.04456259]",2/22/15 19:34,5.69702e+17,"Melbourne, Australia",
13875,681679033,False,finalized,3,2/25/15 19:28,negative,1.0,Late Flight,0.6636,American,,ChrisAgius13,,0,"@AmericanAir seriously, I do not want to wait 24 hours for a flight when I have to prepare for a family funeral.","[32.89873575, -97.04452633]",2/22/15 19:18,5.69698e+17,"Melbourne, Australia",
13884,681679042,False,finalized,3,2/25/15 19:06,positive,1.0,,,American,,joymfreeman,,0,@AmericanAir Great - thank you.,"[30.33730037, -97.74637026]",2/22/15 19:11,5.69696e+17,"Austin, Texas",Central Time (US & Canada)
13909,681679067,False,finalized,3,2/25/15 19:39,negative,1.0,Late Flight,1.0,American,,sierrasalles,,0,@AmericanAir plz kys I have been sitting in this plane for an hour I want to leave,"[39.85437802, -104.67127565]",2/22/15 18:54,5.69692e+17,Ï¬,Arizona
13937,681679095,False,finalized,3,2/25/15 19:15,negative,1.0,Late Flight,1.0,American,,leozh,,0,"@AmericanAir on plane for JFK-&gt;SFO, been sitting here for 1.5 hours waiting for push crew, how is this acceptable?","[40.64859599, -73.79426922]",2/22/15 18:42,5.69689e+17,"Washington, DC",Eastern Time (US & Canada)
13958,681679116,False,finalized,3,2/25/15 19:14,negative,0.6438,longlines,0.6438,American,,priscillaguasso,,0,"@AmericanAir we're on AA1401 landed at 8:55pm in Miami, but waiting for a gate. Can someone on your team help us out?!","[25.79939784, -80.27038889]",2/22/15 18:32,5.69686e+17,,Eastern Time (US & Canada)
14011,681679169,False,finalized,3,2/25/15 18:45,neutral,0.6629,,0.0,American,,papenfold,,0,@AmericanAir DM sent. Answer me please,"[35.23776431, -80.92233988]",2/22/15 17:59,5.69678e+17,Guatemala.,Mountain Time (US & Canada)
14012,681679170,False,finalized,3,2/25/15 19:28,negative,1.0,Late Flight,1.0,American,,andreach1,,0,"@AmericanAir I really want to get home. Tonight, preferably. Please stop delaying my plane _Ù÷¢_Ù÷¥_Ù÷_ #AmericanAirlines","[32.89772724, -97.03561645]",2/22/15 17:58,5.69678e+17,ATX ,Central Time (US & Canada)
14025,681679183,False,finalized,3,2/25/15 19:38,positive,1.0,,,American,,whague,,0,@AmericanAir Awesome customer service on #390 from rdu. They snuck my wife a warm cookie. Thx!,"[41.9774863, -87.90414419]",2/22/15 17:53,5.69676e+17,60093,Central Time (US & Canada)
